date,station_id,Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
2024-10-02,ILAMAD25,13:44:00,62.4 °F,48.3 °F,60 %,NNW,0.1 mph,2.2 mph,29.88 in,0.00 in,0.00 in,3.0,440.5 w/m²
2024-10-02,ILAMAD25,13:49:00,62.6 °F,47.8 °F,58 %,NNW,0.2 mph,2.2 mph,29.88 in,0.00 in,0.00 in,3.0,446.2 w/m²
2024-10-02,ILAMAD25,13:54:00,64.2 °F,48.7 °F,57 %,NW,0.3 mph,2.8 mph,29.88 in,0.00 in,0.00 in,3.0,402.3 w/m²
2024-10-02,ILAMAD25,13:59:00,62.0 °F,47.1 °F,58 %,NNW,0.2 mph,2.8 mph,29.88 in,0.00 in,0.00 in,3.0,469.8 w/m²
2024-10-02,ILAMAD25,14:04:00,62.3 °F,47.0 °F,57 %,NNW,0.1 mph,3.0 mph,29.88 in,0.00 in,0.00 in,3.0,474.1 w/m²
2024-10-02,ILAMAD25,14:09:00,63.2 °F,46.7 °F,55 %,NW,0.0 mph,0.6 mph,29.88 in,0.00 in,0.00 in,3.0,476.2 w/m²
2024-10-02,ILAMAD25,14:14:00,65.5 °F,48.2 °F,53 %,NW,0.0 mph,0.0 mph,29.88 in,0.00 in,0.00 in,3.0,487 w/m²
2024-10-02,ILAMAD25,14:19:00,66.7 °F,49.7 °F,54 %,NNW,0.0 mph,0.6 mph,29.89 in,0.00 in,0.00 in,1.0,120.4 w/m²
2024-10-02,ILAMAD25,14:24:00,63.9 °F,47.6 °F,55 %,NW,0.8 mph,6.1 mph,29.89 in,0.00 in,0.00 in,1.0,163.4 w/m²
2024-10-02,ILAMAD25,14:29:00,63.0 °F,47.3 °F,57 %,NNW,0.1 mph,0.6 mph,29.89 in,0.00 in,0.00 in,1.0,130.4 w/m²
2024-10-02,ILAMAD25,14:34:00,63.2 °F,48.3 °F,58 %,NNW,0.0 mph,0.4 mph,29.89 in,0.00 in,0.00 in,1.0,215.9 w/m²
2024-10-02,ILAMAD25,14:39:00,63.2 °F,49.6 °F,61 %,NNW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,1.0,117.8 w/m²
2024-10-02,ILAMAD25,14:44:00,62.5 °F,49.4 °F,62 %,NNW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,1.0,167.3 w/m²
2024-10-02,ILAMAD25,14:49:00,61.9 °F,49.2 °F,63 %,NNW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,3.0,414.1 w/m²
2024-10-02,ILAMAD25,14:54:00,63.3 °F,49.6 °F,61 %,NNW,1.1 mph,3.8 mph,29.89 in,0.00 in,0.00 in,2.0,312.2 w/m²
2024-10-02,ILAMAD25,14:59:00,62.5 °F,49.7 °F,63 %,NW,0.6 mph,5.5 mph,29.89 in,0.00 in,0.00 in,1.0,168 w/m²
2024-10-02,ILAMAD25,15:04:00,62.4 °F,50.0 °F,64 %,NNW,0.4 mph,3.2 mph,29.89 in,0.00 in,0.00 in,1.0,156.9 w/m²
2024-10-02,ILAMAD25,15:09:00,62.2 °F,49.4 °F,63 %,NNW,0.5 mph,3.2 mph,29.89 in,0.00 in,0.00 in,1.0,157.9 w/m²
2024-10-02,ILAMAD25,15:14:00,62.2 °F,49.7 °F,64 %,NNW,0.0 mph,1.8 mph,29.89 in,0.00 in,0.00 in,1.0,152.5 w/m²
2024-10-02,ILAMAD25,15:19:00,62.7 °F,50.5 °F,64 %,NW,0.5 mph,2.4 mph,29.89 in,0.00 in,0.00 in,1.0,118.5 w/m²
2024-10-02,ILAMAD25,15:24:00,62.3 °F,50.0 °F,64 %,NW,0.7 mph,3.0 mph,29.89 in,0.00 in,0.00 in,0.0,97.8 w/m²
2024-10-02,ILAMAD25,15:29:00,61.7 °F,49.9 °F,65 %,NNW,0.4 mph,2.4 mph,29.89 in,0.00 in,0.00 in,0.0,78.1 w/m²
2024-10-02,ILAMAD25,15:34:00,61.7 °F,50.1 °F,66 %,NNW,0.0 mph,0.4 mph,29.89 in,0.00 in,0.00 in,0.0,60.3 w/m²
2024-10-02,ILAMAD25,15:39:00,61.4 °F,50.1 °F,66 %,NW,0.6 mph,2.6 mph,29.90 in,0.00 in,0.00 in,0.0,40.8 w/m²
2024-10-02,ILAMAD25,15:44:00,61.1 °F,50.3 °F,68 %,NNW,0.1 mph,2.1 mph,29.89 in,0.00 in,0.00 in,0.0,27.4 w/m²
2024-10-02,ILAMAD25,15:49:00,60.9 °F,50.4 °F,68 %,NW,0.7 mph,3.6 mph,29.90 in,0.00 in,0.00 in,0.0,18.2 w/m²
2024-10-02,ILAMAD25,15:54:00,60.6 °F,50.6 °F,69 %,NNW,0.4 mph,3.0 mph,29.90 in,0.00 in,0.00 in,0.0,12.3 w/m²
2024-10-02,ILAMAD25,15:59:00,60.3 °F,50.9 °F,71 %,NNW,0.3 mph,1.8 mph,29.90 in,0.00 in,0.00 in,0.0,9.1 w/m²
2024-10-02,ILAMAD25,16:04:00,59.9 °F,51.4 °F,73 %,NNW,0.3 mph,3.2 mph,29.91 in,0.00 in,0.00 in,0.0,8.3 w/m²
2024-10-02,ILAMAD25,16:09:00,59.4 °F,52.4 °F,78 %,,0.0 mph,0.0 mph,29.91 in,0.00 in,0.00 in,0.0,12.7 w/m²
2024-10-02,ILAMAD25,16:14:00,58.8 °F,52.5 °F,80 %,NNW,0.0 mph,0.0 mph,29.91 in,0.00 in,0.00 in,0.0,23.9 w/m²
2024-10-02,ILAMAD25,16:19:00,58.6 °F,52.9 °F,81 %,NNW,0.0 mph,0.0 mph,29.91 in,0.00 in,0.00 in,0.0,52.2 w/m²
2024-10-02,ILAMAD25,16:24:00,58.4 °F,52.7 °F,81 %,NNW,0.0 mph,0.0 mph,29.90 in,0.00 in,0.00 in,0.0,72.9 w/m²
2024-10-02,ILAMAD25,16:29:00,58.5 °F,52.7 °F,81 %,NNW,0.1 mph,1.4 mph,29.91 in,0.00 in,0.00 in,0.0,85.8 w/m²
2024-10-02,ILAMAD25,16:34:00,58.6 °F,52.7 °F,81 %,NNW,0.1 mph,0.6 mph,29.91 in,0.00 in,0.00 in,0.0,94.3 w/m²
2024-10-02,ILAMAD25,16:39:00,59.1 °F,52.9 °F,80 %,NNW,0.1 mph,1.4 mph,29.90 in,0.00 in,0.00 in,0.0,94.9 w/m²
2024-10-02,ILAMAD25,16:44:00,59.7 °F,53.0 °F,79 %,NW,0.0 mph,0.6 mph,29.90 in,0.00 in,0.00 in,0.0,100.7 w/m²
2024-10-02,ILAMAD25,16:49:00,59.9 °F,53.1 °F,78 %,NNW,0.3 mph,3.4 mph,29.90 in,0.00 in,0.00 in,0.0,44.1 w/m²
2024-10-02,ILAMAD25,16:54:00,59.5 °F,52.9 °F,78 %,NNW,0.3 mph,2.4 mph,29.90 in,0.00 in,0.00 in,0.0,25.4 w/m²
2024-10-02,ILAMAD25,16:59:00,59.4 °F,52.5 °F,78 %,NW,0.1 mph,1.9 mph,29.90 in,0.00 in,0.00 in,0.0,17.5 w/m²
2024-10-02,ILAMAD25,17:04:00,59.1 °F,52.3 °F,78 %,,0.1 mph,1.6 mph,29.90 in,0.00 in,0.00 in,0.0,19 w/m²
2024-10-02,ILAMAD25,17:09:00,59.0 °F,52.4 °F,79 %,NNW,0.0 mph,0.0 mph,29.90 in,0.00 in,0.00 in,0.0,20.5 w/m²
2024-10-02,ILAMAD25,17:14:00,58.8 °F,52.3 °F,79 %,NNW,0.2 mph,2.2 mph,29.91 in,0.00 in,0.00 in,0.0,30.2 w/m²
2024-10-02,ILAMAD25,17:19:00,58.7 °F,52.0 °F,79 %,NNW,0.0 mph,1.2 mph,29.91 in,0.00 in,0.00 in,0.0,35 w/m²
2024-10-02,ILAMAD25,17:24:00,58.5 °F,51.7 °F,78 %,,0.1 mph,1.5 mph,29.91 in,0.00 in,0.00 in,0.0,36.1 w/m²
2024-10-02,ILAMAD25,17:29:00,58.2 °F,51.1 °F,77 %,NNW,0.3 mph,2.6 mph,29.91 in,0.00 in,0.00 in,0.0,22.2 w/m²
2024-10-02,ILAMAD25,17:34:00,58.1 °F,50.9 °F,77 %,NW,0.2 mph,1.4 mph,29.91 in,0.00 in,0.00 in,0.0,39.4 w/m²
2024-10-02,ILAMAD25,17:39:00,57.9 °F,50.4 °F,76 %,NNW,0.2 mph,3.0 mph,29.91 in,0.00 in,0.00 in,0.0,40.3 w/m²
2024-10-02,ILAMAD25,17:44:00,57.7 °F,49.9 °F,75 %,NNW,0.4 mph,3.2 mph,29.92 in,0.00 in,0.00 in,0.0,39.4 w/m²
2024-10-02,ILAMAD25,17:49:00,57.3 °F,49.5 °F,75 %,NW,0.6 mph,3.2 mph,29.91 in,0.00 in,0.00 in,0.0,33.7 w/m²
2024-10-02,ILAMAD25,17:54:00,56.7 °F,49.3 °F,76 %,,0.1 mph,2.2 mph,29.91 in,0.00 in,0.00 in,0.0,32.9 w/m²
2024-10-02,ILAMAD25,17:59:00,56.3 °F,49.1 °F,77 %,NNW,0.2 mph,2.4 mph,29.91 in,0.00 in,0.00 in,0.0,33.7 w/m²
2024-10-02,ILAMAD25,18:04:00,56.1 °F,48.9 °F,77 %,NNW,0.2 mph,2.6 mph,29.91 in,0.00 in,0.00 in,0.0,31.1 w/m²
2024-10-02,ILAMAD25,18:09:00,55.9 °F,48.7 °F,77 %,NNW,0.5 mph,4.6 mph,29.92 in,0.00 in,0.00 in,0.0,33.6 w/m²
2024-10-02,ILAMAD25,18:14:00,55.8 °F,48.6 °F,77 %,NNW,0.1 mph,2.4 mph,29.92 in,0.00 in,0.00 in,0.0,32.6 w/m²
2024-10-02,ILAMAD25,18:19:00,55.8 °F,48.6 °F,77 %,,0.0 mph,0.0 mph,29.92 in,0.00 in,0.00 in,0.0,27.6 w/m²
2024-10-02,ILAMAD25,18:24:00,55.7 °F,48.4 °F,77 %,NNW,0.3 mph,2.4 mph,29.92 in,0.00 in,0.00 in,0.0,23.4 w/m²
2024-10-02,ILAMAD25,18:29:00,55.5 °F,48.4 °F,77 %,NNW,0.0 mph,1.2 mph,29.92 in,0.00 in,0.00 in,0.0,38 w/m²
2024-10-02,ILAMAD25,18:34:00,55.7 °F,48.4 °F,77 %,NNW,0.1 mph,0.2 mph,29.93 in,0.00 in,0.00 in,0.0,33.8 w/m²
2024-10-02,ILAMAD25,18:39:00,55.6 °F,48.1 °F,76 %,NNW,0.6 mph,3.0 mph,29.93 in,0.00 in,0.00 in,0.0,20.1 w/m²
2024-10-02,ILAMAD25,18:44:00,55.4 °F,47.9 °F,76 %,NNW,0.1 mph,1.6 mph,29.93 in,0.00 in,0.00 in,0.0,18 w/m²
2024-10-02,ILAMAD25,18:49:00,55.3 °F,47.9 °F,76 %,NNW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,17.6 w/m²
2024-10-02,ILAMAD25,18:54:00,55.4 °F,48.4 °F,77 %,NNW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,17.3 w/m²
2024-10-02,ILAMAD25,18:59:00,55.4 °F,48.2 °F,77 %,NNW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,9.9 w/m²
2024-10-02,ILAMAD25,19:04:00,55.4 °F,48.4 °F,77 %,NNW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,8 w/m²
2024-10-02,ILAMAD25,19:09:00,55.5 °F,48.4 °F,77 %,,0.1 mph,0.6 mph,29.94 in,0.00 in,0.00 in,0.0,3.8 w/m²
2024-10-02,ILAMAD25,19:14:00,55.6 °F,48.9 °F,78 %,NNW,0.1 mph,2.1 mph,29.94 in,0.00 in,0.00 in,0.0,1.9 w/m²
2024-10-02,ILAMAD25,19:19:00,55.8 °F,48.9 °F,78 %,North,0.1 mph,2.6 mph,29.95 in,0.00 in,0.00 in,0.0,1.2 w/m²
2024-10-02,ILAMAD25,19:24:00,55.8 °F,49.1 °F,78 %,,0.0 mph,1.0 mph,29.94 in,0.00 in,0.00 in,0.0,0.8 w/m²
2024-10-02,ILAMAD25,19:29:00,55.8 °F,49.1 °F,78 %,NNW,0.0 mph,1.7 mph,29.95 in,0.00 in,0.00 in,0.0,0.6 w/m²
2024-10-02,ILAMAD25,19:34:00,55.8 °F,49.2 °F,78 %,NNW,0.0 mph,0.4 mph,29.95 in,0.00 in,0.00 in,0.0,0.3 w/m²
2024-10-02,ILAMAD25,19:39:00,55.8 °F,49.3 °F,79 %,NNW,0.0 mph,0.0 mph,29.95 in,0.00 in,0.00 in,0.0,0.2 w/m²
2024-10-02,ILAMAD25,19:44:00,55.8 °F,49.3 °F,79 %,,0.0 mph,0.6 mph,29.96 in,0.00 in,0.00 in,0.0,0.1 w/m²
2024-10-02,ILAMAD25,19:49:00,55.8 °F,49.3 °F,79 %,NNW,0.1 mph,3.4 mph,29.96 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,19:54:00,55.6 °F,49.1 °F,79 %,NNW,0.0 mph,1.4 mph,29.96 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,19:59:00,55.5 °F,49.1 °F,79 %,,0.1 mph,1.0 mph,29.96 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,20:04:00,55.4 °F,49.1 °F,79 %,NNW,0.1 mph,2.1 mph,29.96 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,20:09:00,55.4 °F,49.2 °F,79 %,NNW,0.0 mph,1.4 mph,29.96 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,20:14:00,55.3 °F,49.0 °F,79 %,,0.1 mph,2.1 mph,29.97 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,20:19:00,55.1 °F,48.8 °F,79 %,NNW,0.5 mph,3.2 mph,29.96 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,20:24:00,54.9 °F,48.6 °F,79 %,NNW,0.1 mph,3.0 mph,29.96 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,20:29:00,54.9 °F,48.6 °F,79 %,NNW,0.0 mph,1.4 mph,29.97 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,20:34:00,54.7 °F,48.6 °F,80 %,,0.0 mph,0.0 mph,29.97 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,20:39:00,54.7 °F,48.6 °F,80 %,NNW,0.0 mph,0.0 mph,29.97 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,20:44:00,54.7 °F,48.6 °F,80 %,NNW,0.2 mph,0.6 mph,29.97 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,20:49:00,54.5 °F,48.4 °F,80 %,NNW,0.1 mph,1.9 mph,29.97 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,20:54:00,54.5 °F,48.4 °F,80 %,NNW,0.0 mph,0.0 mph,29.98 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,20:59:00,54.5 °F,48.4 °F,80 %,NNW,0.0 mph,0.0 mph,29.98 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,21:04:00,54.4 °F,48.3 °F,80 %,North,0.1 mph,0.6 mph,29.98 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,21:09:00,54.3 °F,48.2 °F,80 %,,0.1 mph,1.8 mph,29.98 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,21:14:00,54.3 °F,48.1 °F,80 %,NNW,0.1 mph,1.9 mph,29.98 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,21:19:00,54.3 °F,48.2 °F,80 %,,0.1 mph,1.8 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,21:24:00,54.3 °F,48.2 °F,80 %,NNW,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,21:29:00,54.3 °F,48.5 °F,81 %,NNW,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,21:34:00,54.2 °F,48.2 °F,80 %,NW,0.0 mph,1.4 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,21:39:00,54.3 °F,48.4 °F,81 %,NNW,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,21:44:00,54.1 °F,48.4 °F,81 %,NNW,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,21:49:00,54.1 °F,48.4 °F,81 %,NNW,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,21:54:00,54.1 °F,48.4 °F,81 %,NNW,0.1 mph,0.4 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,21:59:00,54.1 °F,48.0 °F,80 %,NNW,0.0 mph,1.1 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,22:04:00,54.0 °F,48.0 °F,80 %,NNW,0.1 mph,1.3 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,22:09:00,54.0 °F,48.0 °F,80 %,NNW,0.1 mph,2.6 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,22:14:00,54.0 °F,48.0 °F,80 %,NNW,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,22:19:00,54.0 °F,48.2 °F,81 %,NNW,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,22:24:00,54.0 °F,48.2 °F,81 %,NNW,0.2 mph,3.2 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,22:29:00,54.0 °F,48.1 °F,80 %,NNW,0.2 mph,2.8 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,22:34:00,53.9 °F,48.1 °F,81 %,NNW,0.1 mph,2.0 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,22:39:00,53.8 °F,47.9 °F,80 %,NNW,0.0 mph,1.1 mph,29.99 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,22:44:00,53.8 °F,47.9 °F,80 %,NNW,0.3 mph,1.4 mph,30.00 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,22:49:00,53.8 °F,47.8 °F,80 %,NNW,0.1 mph,1.1 mph,30.00 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,22:54:00,53.8 °F,47.8 °F,80 %,NNW,0.2 mph,2.6 mph,30.00 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,22:59:00,53.8 °F,47.7 °F,80 %,NNW,0.3 mph,3.4 mph,30.00 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,23:04:00,53.8 °F,47.8 °F,80 %,NNW,0.1 mph,2.1 mph,30.00 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,23:09:00,53.6 °F,47.7 °F,80 %,NNW,0.1 mph,1.2 mph,30.00 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,23:14:00,53.6 °F,47.8 °F,81 %,North,0.0 mph,1.2 mph,30.00 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,23:19:00,53.5 °F,47.6 °F,80 %,NNW,0.1 mph,2.2 mph,30.01 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,23:24:00,53.4 °F,47.6 °F,81 %,,0.0 mph,1.2 mph,30.00 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,23:29:00,53.4 °F,47.7 °F,81 %,NW,0.1 mph,1.1 mph,30.01 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,23:34:00,53.4 °F,47.7 °F,81 %,,0.0 mph,0.4 mph,30.01 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,23:39:00,53.4 °F,47.7 °F,81 %,NNW,0.1 mph,1.8 mph,30.01 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,23:44:00,53.3 °F,47.6 °F,81 %,NNW,0.1 mph,1.3 mph,30.01 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,23:49:00,53.2 °F,47.5 °F,81 %,NNW,0.1 mph,2.2 mph,30.01 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,23:54:00,53.2 °F,47.5 °F,81 %,NNW,0.0 mph,0.0 mph,30.01 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-02,ILAMAD25,23:59:00,53.2 °F,47.5 °F,81 %,NNW,0.1 mph,1.2 mph,30.01 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,,,,,,,,,,,,
2024-10-03,ILAMAD25,00:04:00,53.4 °F,47.9 °F,82 %,NNW,0.0 mph,1.1 mph,30.01 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,00:09:00,53.2 °F,47.8 °F,82 %,NNW,0.0 mph,1.0 mph,30.01 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,00:14:00,53.2 °F,47.8 °F,82 %,,0.1 mph,1.3 mph,30.01 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,00:19:00,53.1 °F,47.7 °F,82 %,NNW,0.0 mph,0.0 mph,30.01 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,00:24:00,53.1 °F,47.7 °F,82 %,NNW,0.0 mph,0.0 mph,30.02 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,00:29:00,53.1 °F,47.7 °F,82 %,NNW,0.1 mph,1.1 mph,30.02 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,00:34:00,53.1 °F,47.7 °F,82 %,North,0.1 mph,1.2 mph,30.02 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,00:39:00,53.1 °F,47.7 °F,82 %,NNW,0.2 mph,3.8 mph,30.02 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,00:44:00,52.9 °F,47.5 °F,82 %,NNW,0.2 mph,2.8 mph,30.02 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,00:49:00,52.9 °F,47.7 °F,83 %,NNW,0.0 mph,0.4 mph,30.02 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,00:54:00,52.7 °F,47.7 °F,83 %,NNW,0.1 mph,1.0 mph,30.02 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,00:59:00,52.7 °F,47.7 °F,83 %,NNW,0.0 mph,0.4 mph,30.02 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,01:04:00,52.7 °F,47.7 °F,83 %,NNW,0.0 mph,0.0 mph,30.02 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,01:09:00,52.7 °F,47.8 °F,83 %,NNW,0.0 mph,0.4 mph,30.02 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,01:14:00,52.5 °F,47.7 °F,84 %,NNW,0.0 mph,0.8 mph,30.02 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,01:19:00,52.4 °F,47.8 °F,84 %,NNW,0.0 mph,0.0 mph,30.02 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,01:24:00,52.3 °F,47.7 °F,84 %,NNW,0.1 mph,0.6 mph,30.03 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,01:29:00,52.3 °F,48.0 °F,85 %,NNW,0.0 mph,1.0 mph,30.03 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,01:34:00,52.2 °F,47.8 °F,85 %,NNW,0.0 mph,1.7 mph,30.02 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,01:39:00,52.2 °F,47.8 °F,85 %,NNW,0.0 mph,1.2 mph,30.02 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,01:44:00,52.2 °F,47.8 °F,85 %,NNW,0.1 mph,2.2 mph,30.03 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,01:49:00,52.2 °F,47.8 °F,85 %,NNW,0.0 mph,1.2 mph,30.03 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,01:54:00,52.1 °F,47.8 °F,85 %,North,0.2 mph,1.8 mph,30.03 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,01:59:00,52.0 °F,48.1 °F,86 %,NNW,0.1 mph,2.8 mph,30.03 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,02:04:00,51.8 °F,48.1 °F,87 %,NNW,0.0 mph,0.4 mph,30.04 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,02:09:00,51.7 °F,48.1 °F,88 %,NNW,0.0 mph,0.0 mph,30.04 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,02:14:00,51.6 °F,48.0 °F,88 %,NW,0.1 mph,0.4 mph,30.03 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,02:19:00,51.6 °F,48.0 °F,88 %,NNW,0.0 mph,1.0 mph,30.03 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,02:24:00,51.6 °F,47.8 °F,87 %,NNW,0.0 mph,1.2 mph,30.03 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,02:29:00,51.5 °F,47.7 °F,87 %,NW,0.1 mph,1.9 mph,30.03 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,02:34:00,51.6 °F,47.7 °F,86 %,NNW,0.1 mph,1.4 mph,30.04 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,02:39:00,51.6 °F,47.3 °F,85 %,NNW,0.1 mph,1.5 mph,30.03 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,02:44:00,51.6 °F,47.0 °F,84 %,NW,0.9 mph,5.3 mph,30.03 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,02:49:00,51.8 °F,46.8 °F,83 %,NNW,0.1 mph,2.6 mph,30.04 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,02:54:00,51.8 °F,46.7 °F,82 %,NNW,0.2 mph,2.8 mph,30.04 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,02:59:00,51.8 °F,46.2 °F,81 %,NNW,0.3 mph,2.8 mph,30.04 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-03,ILAMAD25,03:04:00,51.8 °F,46.1 °F,81 %,NNW,0.4 mph,2.6 mph,30.04 in,0.00 in,0.00 in,0.0,0 w/m²
